timestamp,action,price,pnl
2021-01-21 13:10:00+05:30,SELL,2393.0,353.5
2021-01-22 13:05:00+05:30,BUY,2402.15,0.0
2021-01-22 14:20:00+05:30,SELL,2420.05,517.0
2021-01-25 11:50:00+05:30,BUY,2407.15,0.0
2021-01-25 13:40:00+05:30,SELL,2391.15,-500.0
2021-02-01 13:40:00+05:30,BUY,2268.0,0.0
2021-02-01 13:55:00+05:30,SELL,2256.3,-371.0
2021-02-03 09:25:00+05:30,BUY,2235.0,0.0
2021-02-03 09:50:00+05:30,SELL,2253.5,535.0
2021-02-03 10:30:00+05:30,BUY,2243.05,0.0
2021-02-03 12:45:00+05:30,SELL,2246.35,79.0
2021-02-05 10:20:00+05:30,BUY,2253.5,0.0
2021-02-05 12:25:00+05:30,SELL,2269.0,445.0
2021-02-05 13:20:00+05:30,BUY,2271.1,0.0
2021-02-05 15:15:00+05:30,SELL,2266.65,-153.5
2021-02-08 09:50:00+05:30,BUY,2274.1,0.0
2021-02-08 11:35:00+05:30,SELL,2262.05,-381.5
2021-02-09 10:05:00+05:30,BUY,2250.55,0.0
2021-02-09 10:50:00+05:30,SELL,2239.05,-365.0
2021-02-10 13:20:00+05:30,BUY,2227.3,0.0
2021-02-10 15:15:00+05:30,SELL,2238.15,305.5
2021-02-11 12:20:00+05:30,BUY,2255.2,0.0
2021-02-11 13:10:00+05:30,SELL,2262.75,206.5
2021-02-12 13:20:00+05:30,BUY,2257.4,0.0
2021-02-12 13:50:00+05:30,SELL,2245.5,-377.0
2021-02-15 10:20:00+05:30,BUY,2251.35,0.0
2021-02-15 13:45:00+05:30,SELL,2226.8,-756.5
2021-02-19 10:35:00+05:30,BUY,2176.1,0.0
2021-02-19 10:50:00+05:30,SELL,2165.0,-353.0
2021-02-23 11:30:00+05:30,BUY,2185.3,0.0
2021-02-23 15:15:00+05:30,SELL,2179.2,-203.0
2021-02-25 14:20:00+05:30,BUY,2166.7,0.0
2021-02-25 15:15:00+05:30,SELL,2162.15,-156.5
2021-02-26 09:25:00+05:30,BUY,2178.0,0.0
2021-02-26 09:30:00+05:30,SELL,2176.4,-68.0
2021-03-02 11:00:00+05:30,BUY,2157.0,0.0
2021-03-02 15:15:00+05:30,SELL,2180.5,685.0
2021-03-03 09:45:00+05:30,BUY,2179.4,0.0
2021-03-03 13:05:00+05:30,SELL,2195.25,455.5
2021-03-04 13:35:00+05:30,BUY,2189.55,0.0
2021-03-04 15:15:00+05:30,SELL,2195.75,166.0
2021-03-05 11:00:00+05:30,BUY,2196.5,0.0
2021-03-05 12:15:00+05:30,SELL,2197.75,17.5
2021-03-05 12:20:00+05:30,BUY,2199.0,0.0
2021-03-05 15:15:00+05:30,SELL,2202.05,71.5
2021-03-08 09:45:00+05:30,BUY,2207.7,0.0
2021-03-08 11:45:00+05:30,SELL,2193.0,-461.0
2021-03-12 11:25:00+05:30,BUY,2220.05,0.0
2021-03-12 15:15:00+05:30,SELL,2202.35,-551.0
2021-03-17 12:10:00+05:30,BUY,2238.65,0.0
2021-03-17 13:45:00+05:30,SELL,2239.1,-6.5
2021-03-18 11:30:00+05:30,BUY,2243.9,0.0
2021-03-18 13:25:00+05:30,SELL,2231.15,-402.5
2021-03-22 10:55:00+05:30,BUY,2325.05,0.0
2021-03-22 12:15:00+05:30,SELL,2309.6,-483.5
2021-03-22 12:25:00+05:30,BUY,2327.7,0.0
2021-03-22 13:40:00+05:30,SELL,2343.95,467.5
2021-03-23 10:10:00+05:30,BUY,2361.9,0.0
2021-03-23 14:25:00+05:30,SELL,2348.0,-437.0
2021-03-24 14:00:00+05:30,BUY,2342.8,0.0
2021-03-24 15:15:00+05:30,SELL,2317.1,-791.0
2021-03-26 13:40:00+05:30,BUY,2305.85,0.0
2021-03-26 14:15:00+05:30,SELL,2324.65,544.0
2021-03-30 14:00:00+05:30,BUY,2395.85,0.0
2021-03-30 15:15:00+05:30,SELL,2402.65,184.0
2021-04-06 14:20:00+05:30,BUY,2402.0,0.0
2021-04-06 15:15:00+05:30,SELL,2408.8,184.0
2021-04-08 11:15:00+05:30,BUY,2427.85,0.0
2021-04-08 12:00:00+05:30,SELL,2414.4,-423.5
2021-04-09 10:30:00+05:30,BUY,2457.8,0.0
2021-04-09 13:45:00+05:30,SELL,2460.6,64.0
2021-04-09 14:10:00+05:30,BUY,2475.0,0.0
2021-04-09 15:15:00+05:30,SELL,2477.2,46.0
2021-04-13 10:20:00+05:30,BUY,2477.0,0.0
2021-04-13 11:30:00+05:30,SELL,2463.0,-440.0
2021-04-27 14:25:00+05:30,BUY,2374.95,0.0
2021-04-27 15:15:00+05:30,SELL,2382.0,191.5
2021-05-03 14:10:00+05:30,BUY,2406.7,0.0
2021-05-03 15:15:00+05:30,SELL,2408.0,19.0
2021-05-04 12:25:00+05:30,BUY,2395.75,0.0
2021-05-04 14:10:00+05:30,SELL,2398.15,52.0
2021-05-06 09:50:00+05:30,BUY,2395.35,0.0
2021-05-06 10:40:00+05:30,SELL,2383.2,-384.5
2021-05-06 12:40:00+05:30,BUY,2388.0,0.0
2021-05-06 15:15:00+05:30,SELL,2393.0,130.0
2021-05-07 10:30:00+05:30,BUY,2409.95,0.0
2021-05-07 15:15:00+05:30,SELL,2411.05,13.0
2021-05-10 10:30:00+05:30,BUY,2424.6,0.0
2021-05-10 11:30:00+05:30,SELL,2443.0,532.0
2021-05-10 12:25:00+05:30,BUY,2437.2,0.0
2021-05-10 15:15:00+05:30,SELL,2432.2,-170.0
2021-05-14 10:15:00+05:30,BUY,2347.0,0.0
2021-05-14 11:20:00+05:30,SELL,2369.5,655.0
2021-05-14 12:10:00+05:30,BUY,2364.5,0.0
2021-05-14 15:15:00+05:30,SELL,2380.0,445.0
2021-05-19 13:15:00+05:30,BUY,2366.4,0.0
2021-05-19 15:15:00+05:30,SELL,2358.4,-260.0
2021-05-20 14:20:00+05:30,BUY,2355.7,0.0
2021-05-20 15:15:00+05:30,SELL,2345.05,-339.5
2021-05-21 09:50:00+05:30,BUY,2352.9,0.0
2021-05-21 14:20:00+05:30,SELL,2358.55,149.5
2021-05-25 11:25:00+05:30,BUY,2362.9,0.0
2021-05-25 13:00:00+05:30,SELL,2350.5,-392.0
2021-05-26 10:25:00+05:30,BUY,2353.0,0.0
2021-05-26 13:20:00+05:30,SELL,2366.7,391.0
2021-05-28 13:25:00+05:30,BUY,2331.9,0.0
2021-05-28 15:15:00+05:30,SELL,2321.75,-324.5
2021-05-31 13:20:00+05:30,BUY,2330.95,0.0
2021-05-31 15:15:00+05:30,SELL,2344.4,383.5
2021-06-01 10:20:00+05:30,BUY,2341.9,0.0
2021-06-01 14:10:00+05:30,SELL,2351.0,253.0
2021-06-02 11:10:00+05:30,BUY,2361.65,0.0
2021-06-02 15:15:00+05:30,SELL,2360.15,-65.0
2021-06-03 10:30:00+05:30,BUY,2357.15,0.0
2021-06-03 11:45:00+05:30,SELL,2357.75,-2.0
2021-06-07 09:30:00+05:30,BUY,2347.4,0.0
2021-06-07 12:50:00+05:30,SELL,2334.5,-407.0
2021-06-08 10:55:00+05:30,BUY,2349.9,0.0
2021-06-08 15:15:00+05:30,SELL,2360.0,283.0
2021-06-09 09:50:00+05:30,BUY,2359.95,0.0
2021-06-09 13:15:00+05:30,SELL,2347.0,-408.5
2021-06-10 12:00:00+05:30,BUY,2388.3,0.0
2021-06-10 13:40:00+05:30,SELL,2391.9,88.0
2021-06-14 13:35:00+05:30,BUY,2361.2,0.0
2021-06-14 15:15:00+05:30,SELL,2363.35,44.5
2021-06-15 10:50:00+05:30,BUY,2378.15,0.0
2021-06-15 13:55:00+05:30,SELL,2385.9,212.5
2021-06-16 13:40:00+05:30,BUY,2408.15,0.0
2021-06-16 14:25:00+05:30,SELL,2415.8,209.5
2021-06-17 11:05:00+05:30,BUY,2403.7,0.0
2021-06-17 12:50:00+05:30,SELL,2417.7,400.0
2021-06-17 14:05:00+05:30,BUY,2414.7,0.0
2021-06-17 15:15:00+05:30,SELL,2418.7,100.0
2021-06-18 09:45:00+05:30,BUY,2422.1,0.0
2021-06-18 11:55:00+05:30,SELL,2446.0,697.0
2021-06-21 10:55:00+05:30,BUY,2504.9,0.0
2021-06-21 14:00:00+05:30,SELL,2525.9,610.0
2021-06-23 14:25:00+05:30,BUY,2482.9,0.0
2021-06-23 15:15:00+05:30,SELL,2482.1,-44.0
2021-06-24 12:30:00+05:30,BUY,2494.8,0.0
2021-06-24 12:50:00+05:30,SELL,2480.95,-435.5
2021-06-28 13:40:00+05:30,BUY,2457.55,0.0
2021-06-28 15:15:00+05:30,SELL,2459.55,40.0
2021-06-30 09:45:00+05:30,BUY,2491.0,0.0
2021-06-30 13:05:00+05:30,SELL,2476.85,-444.5
2021-07-01 11:00:00+05:30,BUY,2474.8,0.0
2021-07-01 15:15:00+05:30,SELL,2478.5,91.0
2021-07-05 11:50:00+05:30,BUY,2505.5,0.0
2021-07-05 15:15:00+05:30,SELL,2501.9,-128.0
2021-07-06 11:50:00+05:30,BUY,2489.95,0.0
2021-07-06 13:00:00+05:30,SELL,2476.0,-438.5
2021-07-07 12:30:00+05:30,BUY,2480.5,0.0
2021-07-07 15:15:00+05:30,SELL,2481.85,20.5
2021-07-09 11:20:00+05:30,BUY,2452.65,0.0
2021-07-09 11:45:00+05:30,SELL,2463.45,304.0
2021-07-09 13:50:00+05:30,BUY,2455.15,0.0
2021-07-09 15:15:00+05:30,SELL,2450.4,-162.5
2021-07-13 13:05:00+05:30,BUY,2438.0,0.0
2021-07-13 15:15:00+05:30,SELL,2438.25,-12.5
2021-07-15 14:20:00+05:30,BUY,2407.9,0.0
2021-07-15 15:15:00+05:30,SELL,2415.0,193.0
2021-07-16 11:00:00+05:30,BUY,2422.0,0.0
2021-07-16 13:45:00+05:30,SELL,2409.6,-392.0
2021-07-19 13:10:00+05:30,BUY,2408.0,0.0
2021-07-19 15:15:00+05:30,SELL,2408.4,-8.0
2021-07-27 13:10:00+05:30,BUY,2345.7,0.0
2021-07-27 15:15:00+05:30,SELL,2340.0,-191.0
2021-08-03 13:40:00+05:30,BUY,2368.65,0.0
2021-08-03 14:05:00+05:30,SELL,2374.75,163.0
2021-08-04 09:30:00+05:30,BUY,2385.5,0.0
2021-08-04 11:45:00+05:30,SELL,2373.05,-393.5
2021-08-04 13:10:00+05:30,BUY,2377.65,0.0
2021-08-04 15:15:00+05:30,SELL,2377.1,-36.5
2021-08-05 11:00:00+05:30,BUY,2377.9,0.0
2021-08-05 13:50:00+05:30,SELL,2366.0,-377.0
2021-08-06 14:00:00+05:30,BUY,2378.1,0.0
2021-08-06 15:15:00+05:30,SELL,2370.9,-236.0
2021-08-09 10:20:00+05:30,BUY,2385.85,0.0
2021-08-09 15:15:00+05:30,SELL,2383.95,-77.0
2021-08-11 12:25:00+05:30,BUY,2374.55,0.0
2021-08-11 15:15:00+05:30,SELL,2392.6,521.5
2021-08-12 09:25:00+05:30,BUY,2382.7,0.0
2021-08-12 09:45:00+05:30,SELL,2405.85,674.5
2021-08-12 10:35:00+05:30,BUY,2396.6,0.0
2021-08-12 15:15:00+05:30,SELL,2396.45,-24.5
2021-08-13 10:35:00+05:30,BUY,2401.65,0.0
2021-08-13 15:15:00+05:30,SELL,2405.85,106.0
2021-08-16 13:30:00+05:30,BUY,2427.9,0.0
2021-08-16 15:15:00+05:30,SELL,2420.95,-228.5
2021-08-25 10:25:00+05:30,BUY,2650.15,0.0
2021-08-25 11:55:00+05:30,SELL,2636.55,-428.0
2021-08-26 09:35:00+05:30,BUY,2647.7,0.0
2021-08-26 10:40:00+05:30,SELL,2688.9,1216.0
2021-08-27 09:45:00+05:30,BUY,2666.0,0.0
2021-08-27 12:55:00+05:30,SELL,2677.45,323.5
2021-09-02 13:15:00+05:30,BUY,2801.4,0.0
2021-09-02 15:15:00+05:30,SELL,2802.1,1.0
2021-09-06 10:35:00+05:30,BUY,2798.6,0.0
2021-09-06 11:10:00+05:30,SELL,2780.0,-578.0
2021-09-08 10:15:00+05:30,BUY,2785.4,0.0
2021-09-08 12:30:00+05:30,SELL,2769.15,-507.5
2021-09-08 13:55:00+05:30,BUY,2783.0,0.0
2021-09-08 15:15:00+05:30,SELL,2804.85,635.5
2021-09-09 09:25:00+05:30,BUY,2798.1,0.0
2021-09-09 09:40:00+05:30,SELL,2811.5,382.0
2021-09-09 11:05:00+05:30,BUY,2811.55,0.0
2021-09-09 12:40:00+05:30,SELL,2812.25,1.0
2021-09-16 13:50:00+05:30,BUY,2779.45,0.0
2021-09-16 15:15:00+05:30,SELL,2766.8,-399.5
2021-09-17 10:10:00+05:30,BUY,2777.0,0.0
2021-09-17 13:35:00+05:30,SELL,2762.65,-450.5
2021-09-20 13:45:00+05:30,BUY,2794.95,0.0
2021-09-20 15:15:00+05:30,SELL,2800.0,131.5
2021-09-21 11:10:00+05:30,BUY,2843.0,0.0
2021-09-21 12:15:00+05:30,SELL,2826.4,-518.0
2021-09-23 11:10:00+05:30,BUY,2803.3,0.0
2021-09-23 13:40:00+05:30,SELL,2786.05,-537.5
2021-09-30 10:55:00+05:30,BUY,2701.35,0.0
2021-09-30 15:15:00+05:30,SELL,2705.05,91.0
2021-10-01 14:20:00+05:30,BUY,2689.5,0.0
2021-10-01 15:15:00+05:30,SELL,2705.6,463.0
2021-10-04 09:30:00+05:30,BUY,2700.35,0.0
2021-10-04 11:30:00+05:30,SELL,2705.9,146.5
2021-10-05 10:45:00+05:30,BUY,2704.0,0.0
2021-10-05 15:15:00+05:30,SELL,2709.55,146.5
2021-10-06 09:25:00+05:30,BUY,2710.3,0.0
2021-10-06 09:50:00+05:30,SELL,2727.9,508.0
2021-10-12 12:20:00+05:30,BUY,2644.65,0.0
2021-10-12 14:00:00+05:30,SELL,2657.95,379.0
2021-10-13 10:05:00+05:30,BUY,2667.15,0.0
2021-10-13 12:05:00+05:30,SELL,2652.5,-459.5
2021-10-14 11:15:00+05:30,BUY,2666.3,0.0
2021-10-14 12:15:00+05:30,SELL,2650.85,-483.5
2021-10-22 10:20:00+05:30,BUY,2467.3,0.0
2021-10-22 11:15:00+05:30,SELL,2452.75,-456.5
2021-10-25 13:25:00+05:30,BUY,2432.5,0.0
2021-10-25 14:10:00+05:30,SELL,2446.8,409.0
2021-10-27 09:45:00+05:30,BUY,2438.95,0.0
2021-10-27 10:05:00+05:30,SELL,2426.2,-402.5
2021-10-29 09:45:00+05:30,BUY,2385.15,0.0
2021-10-29 15:15:00+05:30,SELL,2392.25,193.0
2021-11-02 10:05:00+05:30,BUY,2413.05,0.0
2021-11-02 15:15:00+05:30,SELL,2420.55,205.0
2021-11-12 11:30:00+05:30,BUY,2389.0,0.0
2021-11-12 15:15:00+05:30,SELL,2400.0,310.0
2021-11-15 11:50:00+05:30,BUY,2421.35,0.0
2021-11-15 13:20:00+05:30,SELL,2421.5,-15.5
2021-11-17 14:10:00+05:30,BUY,2400.6,0.0
2021-11-17 15:15:00+05:30,SELL,2389.6,-350.0
2021-11-22 13:35:00+05:30,BUY,2389.5,0.0
2021-11-22 15:15:00+05:30,SELL,2390.1,-2.0
2021-11-29 13:05:00+05:30,BUY,2321.0,0.0
2021-11-29 15:15:00+05:30,SELL,2329.1,223.0
2021-11-30 11:20:00+05:30,BUY,2347.35,0.0
2021-11-30 12:50:00+05:30,SELL,2359.45,343.0
2021-11-30 14:00:00+05:30,BUY,2351.45,0.0
2021-11-30 15:15:00+05:30,SELL,2310.2,-1257.5
2021-12-01 13:20:00+05:30,BUY,2352.75,0.0
2021-12-01 14:10:00+05:30,SELL,2340.15,-398.0
2021-12-02 11:15:00+05:30,BUY,2361.4,0.0
2021-12-02 15:15:00+05:30,SELL,2385.25,695.5
2021-12-03 09:25:00+05:30,BUY,2378.4,0.0
2021-12-03 10:15:00+05:30,SELL,2364.25,-444.5
2021-12-03 12:10:00+05:30,BUY,2373.0,0.0
2021-12-03 13:25:00+05:30,SELL,2360.4,-398.0
2021-12-07 13:40:00+05:30,BUY,2334.0,0.0
2021-12-07 15:15:00+05:30,SELL,2322.65,-360.5
2021-12-08 10:20:00+05:30,BUY,2334.05,0.0
2021-12-08 15:15:00+05:30,SELL,2340.4,170.5
2021-12-09 11:30:00+05:30,BUY,2333.4,0.0
2021-12-09 12:05:00+05:30,SELL,2340.7,199.0
2021-12-09 13:10:00+05:30,BUY,2337.05,0.0
2021-12-09 15:15:00+05:30,SELL,2341.5,113.5
2021-12-14 12:15:00+05:30,BUY,2317.0,0.0
2021-12-14 15:15:00+05:30,SELL,2314.5,-95.0
2021-12-15 12:40:00+05:30,BUY,2308.2,0.0
2021-12-15 12:55:00+05:30,SELL,2312.6,112.0
2021-12-15 14:00:00+05:30,BUY,2311.7,0.0
2021-12-15 15:15:00+05:30,SELL,2318.25,176.5
2021-12-16 12:15:00+05:30,BUY,2310.0,0.0
2021-12-16 15:15:00+05:30,SELL,2310.1,-17.0
2021-12-22 12:30:00+05:30,BUY,2277.75,0.0
2021-12-22 13:40:00+05:30,SELL,2288.8,311.5
2021-12-23 10:05:00+05:30,BUY,2284.5,0.0
2021-12-23 14:25:00+05:30,SELL,2295.05,296.5
2021-12-24 11:45:00+05:30,BUY,2305.15,0.0
2021-12-24 15:15:00+05:30,SELL,2297.5,-249.5
2021-12-28 10:35:00+05:30,BUY,2310.5,0.0
2021-12-28 15:15:00+05:30,SELL,2309.8,-41.0
2021-12-30 09:45:00+05:30,BUY,2311.55,0.0
2021-12-30 10:55:00+05:30,SELL,2317.35,154.0
2021-12-30 11:35:00+05:30,BUY,2313.3,0.0
2021-12-30 14:00:00+05:30,SELL,2319.4,163.0
2022-01-04 09:40:00+05:30,BUY,2365.25,0.0
2022-01-04 11:00:00+05:30,SELL,2378.1,365.5
2022-01-04 13:50:00+05:30,BUY,2400.25,0.0
2022-01-04 15:15:00+05:30,SELL,2404.5,107.5
2022-01-05 09:25:00+05:30,BUY,2405.0,0.0
2022-01-05 10:45:00+05:30,SELL,2392.4,-398.0
2022-01-05 11:35:00+05:30,BUY,2400.75,0.0
2022-01-05 13:40:00+05:30,SELL,2412.3,326.5
2022-01-07 11:55:00+05:30,BUY,2411.1,0.0
2022-01-07 12:55:00+05:30,SELL,2420.95,275.5
2022-01-07 13:40:00+05:30,BUY,2415.4,0.0
2022-01-07 15:15:00+05:30,SELL,2414.45,-48.5
2022-01-11 13:40:00+05:30,BUY,2400.6,0.0
2022-01-11 15:15:00+05:30,SELL,2402.5,37.0
2022-01-12 09:30:00+05:30,BUY,2403.2,0.0
2022-01-12 10:00:00+05:30,SELL,2412.0,244.0
2022-01-12 11:10:00+05:30,BUY,2409.6,0.0
2022-01-12 15:15:00+05:30,SELL,2412.2,58.0
2022-01-13 09:50:00+05:30,BUY,2412.9,0.0
2022-01-13 15:15:00+05:30,SELL,2416.6,91.0
2022-01-17 13:05:00+05:30,BUY,2387.9,0.0
2022-01-17 15:15:00+05:30,SELL,2388.9,10.0
2022-01-25 10:35:00+05:30,BUY,2289.05,0.0
2022-01-25 11:45:00+05:30,SELL,2314.2,734.5
2022-01-25 12:50:00+05:30,BUY,2304.85,0.0
2022-01-25 15:15:00+05:30,SELL,2329.0,704.5
2022-01-28 12:40:00+05:30,BUY,2297.95,0.0
2022-01-28 14:00:00+05:30,SELL,2284.4,-426.5
2022-02-02 09:50:00+05:30,BUY,2306.7,0.0
2022-02-02 14:00:00+05:30,SELL,2327.5,604.0
2022-02-09 12:30:00+05:30,BUY,2265.0,0.0
2022-02-09 15:15:00+05:30,SELL,2277.0,340.0
2022-02-10 11:25:00+05:30,BUY,2268.4,0.0
2022-02-10 12:50:00+05:30,SELL,2269.8,22.0
2022-02-10 13:20:00+05:30,BUY,2271.7,0.0
2022-02-10 14:15:00+05:30,SELL,2280.35,239.5
2022-02-11 13:10:00+05:30,BUY,2266.35,0.0
2022-02-11 13:30:00+05:30,SELL,2274.15,214.0
2022-02-17 12:55:00+05:30,BUY,2295.5,0.0
2022-02-17 14:00:00+05:30,SELL,2305.0,265.0
2022-02-18 09:25:00+05:30,BUY,2307.3,0.0
2022-02-18 12:10:00+05:30,SELL,2315.2,217.0
2022-02-21 13:40:00+05:30,BUY,2301.0,0.0
2022-02-21 15:15:00+05:30,SELL,2291.95,-291.5
2022-02-23 11:50:00+05:30,BUY,2262.3,0.0
2022-02-23 13:30:00+05:30,SELL,2263.0,1.0
2022-02-23 13:35:00+05:30,BUY,2264.0,0.0
2022-02-23 15:15:00+05:30,SELL,2256.9,-233.0
2022-02-25 14:15:00+05:30,BUY,2175.05,0.0
2022-02-25 15:15:00+05:30,SELL,2171.85,-116.0
2022-02-28 13:30:00+05:30,BUY,2155.4,0.0
2022-02-28 15:15:00+05:30,SELL,2177.15,632.5
2022-03-09 13:30:00+05:30,BUY,1993.0,0.0
2022-03-09 15:15:00+05:30,SELL,1998.95,158.5
2022-03-11 09:30:00+05:30,BUY,2102.3,0.0
2022-03-11 10:00:00+05:30,SELL,2091.5,-344.0
2022-03-11 12:05:00+05:30,BUY,2088.95,0.0
2022-03-11 15:15:00+05:30,SELL,2096.45,205.0
2022-03-15 10:00:00+05:30,BUY,2067.2,0.0
2022-03-15 11:40:00+05:30,SELL,2054.5,-401.0
2022-03-17 14:25:00+05:30,BUY,2093.2,0.0
2022-03-17 15:15:00+05:30,SELL,2101.0,214.0
2022-03-24 13:25:00+05:30,BUY,1978.5,0.0
2022-03-24 14:00:00+05:30,SELL,1967.85,-339.5
2022-03-29 12:10:00+05:30,BUY,1985.0,0.0
2022-03-29 15:15:00+05:30,SELL,1984.85,-24.5
2022-03-30 13:15:00+05:30,BUY,2014.4,0.0
2022-03-30 15:15:00+05:30,SELL,2016.15,32.5
2022-04-01 12:20:00+05:30,BUY,2061.3,0.0
2022-04-01 13:35:00+05:30,SELL,2070.2,247.0
2022-04-05 09:40:00+05:30,BUY,2130.45,0.0
2022-04-05 13:20:00+05:30,SELL,2157.25,784.0
2022-04-06 11:55:00+05:30,BUY,2158.4,0.0
2022-04-06 13:00:00+05:30,SELL,2147.0,-362.0
2022-04-07 09:40:00+05:30,BUY,2148.7,0.0
2022-04-07 12:50:00+05:30,SELL,2173.8,733.0
2022-04-07 13:30:00+05:30,BUY,2168.35,0.0
2022-04-07 15:15:00+05:30,SELL,2166.15,-86.0
2022-04-08 09:45:00+05:30,BUY,2169.0,0.0
2022-04-08 11:35:00+05:30,SELL,2170.5,25.0
2022-04-08 11:40:00+05:30,BUY,2172.95,0.0
2022-04-08 13:30:00+05:30,SELL,2188.9,458.5
2022-04-21 11:45:00+05:30,BUY,2188.1,0.0
2022-04-21 14:00:00+05:30,SELL,2192.1,100.0
2022-04-21 14:05:00+05:30,BUY,2193.9,0.0
2022-04-21 15:15:00+05:30,SELL,2197.5,88.0
2022-05-06 13:35:00+05:30,BUY,2152.95,0.0
2022-05-06 15:15:00+05:30,SELL,2148.65,-149.0
2022-05-09 13:00:00+05:30,BUY,2127.55,0.0
2022-05-09 13:45:00+05:30,SELL,2116.4,-354.5
2022-05-13 11:25:00+05:30,BUY,2182.9,0.0
2022-05-13 11:45:00+05:30,SELL,2201.0,523.0
2022-05-18 09:35:00+05:30,BUY,2249.5,0.0
2022-05-18 13:10:00+05:30,SELL,2283.5,1000.0
2022-05-19 13:55:00+05:30,BUY,2270.0,0.0
2022-05-19 15:15:00+05:30,SELL,2268.35,-69.5
2022-05-23 09:35:00+05:30,BUY,2330.8,0.0
2022-05-23 09:45:00+05:30,SELL,2349.25,533.5
2022-05-23 12:50:00+05:30,BUY,2381.15,0.0
2022-05-23 15:15:00+05:30,SELL,2383.65,55.0
2022-05-27 12:20:00+05:30,BUY,2309.45,0.0
2022-05-27 13:10:00+05:30,SELL,2321.3,335.5
2022-05-30 11:40:00+05:30,BUY,2356.05,0.0
2022-05-30 13:40:00+05:30,SELL,2343.95,-383.0
2022-06-09 10:15:00+05:30,BUY,2195.0,0.0
2022-06-09 12:50:00+05:30,SELL,2200.0,130.0
